linie,statie,cod_statie,conexiune_linii,directie
123_15,BUCURESTI MALL,1812,"123,124,",up
123_16,ZIZIN,1992,"123,124,",up
123_17,CALEA VITAN,342,"123,124,135,223,",up
123_18,STADION OLIMPIA,1516,"123,124,135,223,",up
123_19,COMPLEX COMERCIAL VITAN,4495,"123,124,135,223,",up
123_20,ENERGETICIENILOR,4463,"102,123,135,223,",up
123_21,C.E.T. SUD VITAN,4212,"123,135,223,",up
123_0,C.E.T. SUD VITAN,1519,"123,135,223,",down
123_1,ENERGETICIENILOR,4464,"102,123,135,223,",down
123_2,COMPLEX COMERCIAL VITAN,4496,"123,135,223,",down
123_3,STADION OLIMPIA,1522,"123,135,223,",down
123_4,SOSEAUA MIHAI BRAVU,1886,"123,124,",down
123_5,ZIZIN,1892,"123,124,",down
123_6,BUCURESTI MALL,1813,"123,124,",down
123_7,PIATA VITAN,1907,"123,124,",down
123_8,LUCIAN BLAGA,2,"104,123,124,",down
123_9,TRAIAN,2212,"104,123,124,",down
123_10,BIBLIOTECA NATIONALA A ROMANIE,2213,"104,123,124,385,",down
123_11,BD. I. C. BRATIANU,2214,"104,123,124,385,",down
123_12,PIATA UNIRII,881,"104,123,124,385,",down
123_13,PIATA NATIUNILE UNITE,887,"104,123,124,385,",down
123_14,ELIE RADU,9,"104,123,124,385,",down
123_15,POD IZVOR,933,"104,123,124,",down
123_16,POD HASDEU,2229,"104,123,124,",down
123_17,OPERA NATIONALA,2230,"104,123,124,",down
123_18,STIRBEI VODA,1997,"61, 69, 90, 91,123,601,696,",down
123_19,POD COTROCENI,900,"61, 62, 69, 90, 91, 93, 96,123,696,",down
123_20,MIRCEA VULCANESCU,3671,"123,",down
123_21,PRIMARIA SECTOR 6,3672,"123,163,",down
123_22,CALEA PLEVNEI,2459,"105,123,162,178,",down
123_23,GARA BASARAB,1989,"105,123,178,282,696,780,",down
123_24,GARA DE NORD,1544,"105,123,178,282,696,780,",down
124_0,OPERA NATIONALA,1740,"104,124,",up
124_1,POD EROILOR,477,"104,123,124,336,601,",up
124_2,FACULTATEA MEDICINA VETERINARA,1041,"104,123,124,",up
124_3,POD HASDEU,2242,"104,123,124,136,",up
124_4,POD IZVOR,1082,"104,123,124,136,385,",up
124_5,PIATA NATIUNILE UNITE,1083,"104,123,124,385,",up
124_6,PIATA UNIRII 1,1086,"104,116,117,123,124,312,313,783,",up
124_7,BD. I. C. BRATIANU,2215,"104,116,117,123,124,313,",up
124_8,BIBLIOTECA NATIONALA A ROMANIE,2221,"104,123,124,",up
124_9,TRAIAN,2222,"104,123,124,",up
124_10,LUCIAN BLAGA,1913,"123,124,",up
124_11,PIATA VITAN,1988,"123,124,",up
124_12,BUCURESTI MALL,1812,"123,124,",up
124_13,ZIZIN,1992,"123,124,",up
124_14,CALEA VITAN,342,"123,124,135,223,",up
124_15,STADION OLIMPIA,1516,"123,124,135,223,",up
124_16,COMPLEX COMERCIAL VITAN,4495,"123,124,135,223,",up
124_17,COMPLEX COMERCIAL VITAN,4494,"102,124,",up
124_18,POD VITAN,2752,"102,124,",up
124_19,COMPLEX COMERCIAL VITAN BARZES,1054,"102,124,",up
124_20,SPITALUL SF. IOAN,118,"102,124,",up
124_21,INML,4273,"102,124,",up
124_22,SOSEAUA VITAN BARZESTI,1624,"124,611,634,",up
124_23,ROMPRIM,4107,"124,402,414,611,634,",up
124_0,ROMPRIM,4106,"124,402,414,611,634,",down
124_1,SOSEAUA OLTENITEI,1072,"102,124,",down
124_2,INML,4274,"102,124,",down
124_3,SPITALUL SF. IOAN,1073,"102,124,",down
124_4,CARTIER VITAN BARZESTI,4126,"102,124,",down
124_5,COMPLEX COMERCIAL VITAN BARZES,1074,"102,124,",down
124_6,POD VITAN BARZESTI,4184,"124,223,",down
124_7,FUNDATIA ''AISTEDA'',3114,"124,223,",down
124_8,UZITEX,3147,"124,223,",down
124_9,PISCUL RACHITEI,3116,"124,223,",down
124_10,POD MIHAI BRAVU,3357,"124,223,",down
124_11,PENES CURCANUL,1405,"124,223,634,",down
124_12,SOSEAUA MIHAI BRAVU,1886,"123,124,",down
124_13,ZIZIN,1892,"123,124,",down
124_14,BUCURESTI MALL,1813,"123,124,",down
124_15,PIATA VITAN,1907,"123,124,",down
124_16,LUCIAN BLAGA,2,"104,123,124,",down
124_17,TRAIAN,2212,"104,123,124,",down
124_18,BIBLIOTECA NATIONALA A ROMANIE,2213,"104,123,124,385,",down
124_19,BD. I. C. BRATIANU,2214,"104,123,124,385,",down
124_20,PIATA UNIRII,881,"104,123,124,385,",down
124_21,PIATA NATIUNILE UNITE,887,"104,123,124,385,",down
124_22,ELIE RADU,9,"104,123,124,385,",down
124_23,POD IZVOR,933,"104,123,124,",down
124_24,POD HASDEU,2229,"104,123,124,",down
124_25,OPERA NATIONALA,2230,"104,123,124,",down
124_26,OPERA NATIONALA,1740,"104,124,",down
125_0,VULCAN BERCENI,1593,"125,141,220,",up
125_1,I.M.G.B. POARTA 3,1594,"125,141,220,",up
125_2,DUMITRU BRUMARESCU,3382,"125,141,220,",up
125_3,BD. METALURGIEI 136,4329,"125,141,220,",up
125_4,METRO BERCENI,3528,"125,141,220,232,312,",up
125_5,SERE,1336,"125,141,220,232,312,",up
125_6,EDITURA ARAMIS,3508,"125,141,220,232,312,",up
125_7,BD. ALEXANDRU OBREGIA,931,"73,102,125,232,312,",up
125_8,CICEU,2675,"73,102,125,232,312,",up
125_9,EMIL RACOVITA,90,"102,125,232,",up
125_10,CARTIER APARATORII PATRIEI,2192,"125,",up
125_11,COMISANI,315,"125,",up
125_12,BD. METALURGIEI,2193,"125,",up
125_13,I.M.G.B. POARTA 1,1330,"125,",up
125_14,I. M. G. B. POARTA 2,1331,"125,",up
125_15,UPETROLAM,2891,"125,",up
125_16,SOS. BERCENI 104 S,4361,"125,",up
125_17,SOS. BERCENI 104,3987,"125,",up
125_18,SOSEAUA DE CENTURA,4331,"125,",up
125_19,FACULTATIVA,2749,"125,",up
125_20,FACULTATIVA,2194,"125,",up
125_21,REMAT,2479,"125,",up
125_22,PECO SILFLOR MOVE,963,"125,",up
125_0,PECO SILFLOR MOVE,963,"125,",down
125_1,FACULTATIVA,2195,"125,",down
125_2,FACULTATIVA,2750,"125,",down
125_3,SOSEAUA DE CENTURA,4332,"125,",down
125_4,SOS. BERCENI 104,3988,"125,",down
125_5,SOS. BERCENI 104 S,4362,"125,",down
125_6,UPETROLAM,2892,"125,",down
125_7,I. M. G. B. POARTA 2,1332,"125,",down
125_8,I. M. G. B. POARTA 1,1333,"125,",down
125_9,BD. METALURGIEI,2198,"125,",down
125_10,COMISANI,360,"125,",down
125_11,PIATA APARATORII PATRIEI,2968,"125,",down
125_12,CARTIER APARATORII PATRIEI,1057,"102,125,232,",down
125_13,EMIL RACOVITA,1058,"102,125,232,",down
125_14,CICEU,2509,"73,102,125,232,312,",down
125_15,PLATFORMA  METALURGIEI,1326,"125,141,220,232,312,",down
125_16,EDITURA ARAMIS,3507,"125,141,220,232,312,",down
125_17,SERE,1327,"125,141,220,232,312,",down
125_18,METRO BERCENI,3527,"125,141,220,232,312,",down
125_19,BD. METALURGIEI 136,4330,"125,141,220,",down
125_20,DUMITRU BRUMARESCU,3381,"125,141,220,",down
125_21,I.M.G.B. POARTA 3,1592,"125,141,220,",down
125_22,VULCAN BERCENI,1593,"125,141,220,",down
126_0,PIATA ROMANA,2077,"126,168,226,368,",up
126_1,NICOLAE GOLESCU,1534,"126,300,368,",up
126_2,LUTERANA,1374,"126,368,",up
126_3,CALEA GRIVITEI,1910,"126,178,368,",up
126_4,POPA TATU,3376,"126,133,168,178,226,368,",up
126_5,MIRCEA VULCANESCU,4370,"126,168,226,368,",up
126_6,BERZEI,1376,"126,168,226,368,",up
126_7,SPITALUL UNIVERSITAR,1377,"122,126,137,138,168,226,236,268,336,368,668,696,",up
126_8,CAROL DAVILA,1253,"122,126,137,138,168,226,268,368,668,696,",up
126_9,SOSEAUA PANDURILOR,735,"126,137,138,168,268,368,668,",up
126_10,DRUMUL SARII,2671,"126,168,268,368,668,",up
126_11,LT. NICOLAE GAINA,736,"126,168,268,368,668,",up
126_12,ORIZONT,737,"69, 90, 93,105,126,168,268,368,668,",up
126_13,FAVORIT,2039,"69, 90, 93,126,",up
126_14,1 MAI,4498,"69, 90, 93,126,",up
126_15,DRUMETUL,2041,"69, 90, 93,126,",up
126_16,PARCUL DRUMUL TABEREI,4500,"105,126,173,221,",up
126_17,BD. GHENCEA,3018,"126,173,221,",up
126_18,GHENCEA,3466,"126,222,",up
126_0,GHENCEA,3467,"126,",down
126_1,CARTIER TUDOR VLADIMIRESCU,201,"122,126,173,185,221,222,385,",down
126_2,BRASOV,1346,"105,126,173,221,",down
126_3,1 MAI,4497,"69, 90, 93,126,",down
126_4,DRUMETUL,2046,"69, 90, 93,126,",down
126_5,SIBIU,2047,"69, 90, 93,126,",down
126_6,FAVORIT,2048,"69, 90, 93,126,",down
126_7,ORIZONT,518,"69, 90, 93,105,126,168,268,368,668,",down
126_8,LT. NICOLAE GAINA,752,"91, 96,126,168,268,368,668,",down
126_9,PIATA DANNY HUWE,2672,"126,168,268,368,668,",down
126_10,PROFESOR DR. RAINER,754,"122,126,137,138,168,226,268,368,668,696,",down
126_11,CAROL DAVILA,755,"122,126,137,138,168,226,268,368,668,696,",down
126_12,PIATA OPEREI,4525,"122,126,137,138,168,226,268,368,668,696,",down
126_13,STIRBEI VODA,4526,"122,126,137,138,163,168,226,268,368,",down
126_14,BERZEI,1401,"122,126,137,138,168,226,268,368,",down
126_15,CONSTANTIN CRISTESCU,4507,"122,126,137,138,168,178,226,268,368,",down
126_16,CISMIGIU,1402,"122,126,137,138,168,178,226,268,368,",down
126_17,BD.NICOLAE BALCESCU,1403,"126,168,226,300,368,",down
126_18,PIATA ROMANA,2077,"126,168,226,368,",down
131_0,PIATA ROMANA,2674,"131,301,331,",up
131_1,A.S.E.,4401,"131,301,331,",up
131_2,PERLA,1416,"131,182,301,330,331,335,",up
131_3,LICEUL ION LUCA CARAGIALE,3666,"131,182,301,330,331,335,",up
131_4,PIATA DOROBANTILOR,1195,"131,301,330,331,335,",up
131_5,PIATA CHARLES DE GAULLE,1197,"131,282,301,330,331,335,",up
131_6,ARCUL DE TRIUMF,1198,"131,331,335,783,",up
131_7,MUZEUL SATULUI,3302,"131,205,331,335,",up
131_8,PIATA PRESEI,1441,"131,205,335,780,783,",up
131_9,GARA BANEASA,193,"131,205,261,304,335,449,",up
131_10,POD BANEASA,379,"131,304,449,783,",up
131_11,AEROPORT BANEASA,1659,"131,149,301,304,335,449,780,783,",up
131_12,COMPLEX COMERCIAL BANEASA,4004,"131,149,261,335,",up
131_0,COMPLEX COMERCIAL BANEASA,4003,"131,149,261,335,",down
131_1,AEROPORT BANEASA,1674,"131,149,304,335,449,780,783,",down
131_2,POD BANEASA,644,"131,205,261,304,335,449,783,",down
131_3,GARA BANEASA,645,"131,205,261,304,335,449,",down
131_4,PIATA PRESEI,4511,"131,205,330,331,335,783,",down
131_5,MUZEUL SATULUI,3301,"131,205,330,331,335,",down
131_6,ARCUL DE TRIUMF,648,"131,282,330,331,335,",down
131_7,PIATA CHARLES DE GAULLE,1419,"131,282,301,330,331,335,",down
131_8,PIATA  DOROBANTILOR,1420,"131,301,330,331,335,",down
131_9,LICEUL ION LUCA CARAGIALE,3667,"131,182,301,330,331,335,",down
131_10,SOSEAUA STEFAN CEL MARE,1421,"131,182,301,330,331,335,",down
131_11,A.S.E.,2485,"131,301,331,",down
131_12,PIATA ROMANA,2674,"131,301,331,",down
133_0,GARA BASARAB,4609,"133,162,",up
133_1,CALEA GIULESTI,3106,"133,178,",up
133_2,PRIMARIA SECTOR 6,3673,"133,163,",up
133_3,WITING,785,"62, 85, 93, 96,123,133,163,696,",up
133_4,BD. DINICU GOLESCU,904,"62, 85, 93, 96,133,696,",up
133_5,MINISTERUL TRANSPORTURILOR,905,"62, 85, 93, 96,133,696,",up
133_6,GARA DE NORD,205,"133,182,205,",up
133_7,BUZESTI,2836,"133,",up
133_8,BD.DACIA,2841,"133,",up
133_9,CALEA VICTORIEI,3293,"133,",up
133_10,PIATA ROMANA,3268,"133,",up
133_11,LICEUL EC. VIRGIL MADGEARU,317,"79, 86,133,",up
133_12,PIATA SPANIEI,3568,"79, 86,133,",up
133_13,PIATA GEMENI,1158,"79, 86,133,135,",up
133_14,CALEA MOSILOR,812,"79, 86,133,135,",up
133_15,FOISORUL DE FOC,813,"133,135,",up
133_16,HALA TRAIAN,3359,"133,",up
133_17,MATEI BASARAB,3361,"133,",up
133_18,BD.UNIRII,3362,"133,",up
133_19,BD. OCTAVIAN GOGA,3363,"133,",up
133_20,PAPAZOGLU,3364,"133,",up
133_21,SCOALA GENERALA 81,3365,"133,",up
133_22,UNIV. CRESTINA DIMITRIE CANTE,3366,"133,312,",up
133_23,PIATA TIMPURI NOI,2678,"133,312,",up
133_24,BD. ABATORULUI,934,"133,312,",up
133_25,SOSEAUA MIHAI BRAVU,2685,"133,312,313,381,",up
133_0,BD.TINERETULUI,1012,"133,312,313,381,",down
133_1,BD. ABATORULUI,2056,"133,",down
133_2,PIATA TIMPURI NOI,2676,"133,",down
133_3,UNIV. CRESTINA DIMITRIE CANTE,3368,"133,",down
133_4,SCOALA GENERALA 81,3369,"133,",down
133_5,PAPAZOGLU,3370,"133,",down
133_6,BD. OCTAVIAN GOGA,3371,"133,",down
133_7,BD.UNIRII,3372,"133,",down
133_8,MATEI BASARAB,3373,"133,",down
133_9,HALA TRAIAN,3374,"133,",down
133_10,FOISORUL DE FOC,800,"79, 86,133,",down
133_11,CALEA MOSILOR,801,"79, 86,133,135,",down
133_12,PIATA GEMENI,802,"79, 86,133,135,",down
133_13,PIATA SPANIEI,3569,"79, 86,133,135,",down
133_14,CALEA DOROBANTILOR,2409,"79, 86,133,",down
133_15,PIATA ROMANA,803,"133,",down
133_16,CALEA VICTORIEI,3294,"133,168,226,",down
133_17,CALEA GRIVITEI,191,"133,168,226,",down
133_18,POPA TATU,3376,"126,133,168,178,226,368,",down
133_19,BD. DINICU GOLESCU,2009,"133,178,",down
133_20,GARA DE NORD,1552,"133,178,",down
133_21,GARA BASARAB,1991,"105,133,178,282,696,780,",down
135_0,C.F.R. CONSTANTA,1191,"112,135,",up
135_1,PIPERA,1192,"112,135,",up
135_2,MARIN DRACEA,1193,"112,135,",up
135_3,BARBU VACARESCU,4220,"112,135,",up
135_4,AUREL VLAICU,215,"135,",up
135_5,SOSEAUA FABRICA DE GLUCOZA,1348,"135,",up
135_6,ANCUTA BANEASA,3084,"135,",up
135_7,MIRCEA ELIADE,1354,"135,",up
135_8,GEORGE CALINESCU,1154,"135,",up
135_9,PIATA FLOREASCA,287,"135,",up
135_10,SOSEAUA STEFAN CEL MARE,1156,"135,",up
135_11,STADIONUL DINAMO,4450,"135,330,335,",up
135_12,TEATRUL METROPOLIS,2341,"5,135,",up
135_13,PIATA GEMENI,1158,"79, 86,133,135,",up
135_14,CALEA MOSILOR,812,"79, 86,133,135,",up
135_15,FOISORUL DE FOC,813,"133,135,",up
135_16,SCOALA IANCULUI,2486,"135,311,655,",up
135_17,PIATA IANCULUI,2487,"135,311,330,",up
135_18,VATRA LUMINOASA,2488,"104,135,311,330,",up
135_19,GHEORGHE PETRASCU,2489,"135,311,330,",up
135_20,BABA NOVAC,2490,"135,311,330,",up
135_21,CALEA DUDESTI,1410,"135,634,",up
135_22,CALEA VITAN,342,"123,124,135,223,",up
135_23,STADION OLIMPIA,1516,"123,124,135,223,",up
135_24,COMPLEX COMERCIAL VITAN,4495,"123,124,135,223,",up
135_25,ENERGETICIENILOR,4463,"102,123,135,223,",up
135_26,C.E.T. SUD VITAN,4212,"123,135,223,",up
135_0,C.E.T. SUD VITAN,1519,"123,135,223,",down
135_1,ENERGETICIENILOR,4464,"102,123,135,223,",down
135_2,COMPLEX COMERCIAL VITAN,4496,"123,135,223,",down
135_3,STADION OLIMPIA,1522,"123,135,223,",down
135_4,CALEA VITAN,2456,"135,634,",down
135_5,CALEA DUDESTI,1407,"135,634,",down
135_6,BABA NOVAC,245,"135,330,",down
135_7,GHEORGHE PETRASCU,2492,"135,311,330,",down
135_8,MAIOR CORAVU,2493,"104,135,311,330,",down
135_9,PIATA IANCULUI,116,"135,311,655,",down
135_10,SCOALA IANCULUI,156,"135,311,655,",down
135_11,FOISORUL DE FOC,250,"135,",down
135_12,CALEA MOSILOR,801,"79, 86,133,135,",down
135_13,PIATA GEMENI,802,"79, 86,133,135,",down
135_14,PIATA SPANIEI,3569,"79, 86,133,135,",down
135_15,MIHAI EMINESCU,3935,"135,",down
135_16,SOS.STEFAN CEL MARE,3863,"135,",down
135_17,PIATA FLOREASCA,303,"135,",down
135_18,GLINKA,1137,"135,",down
135_19,CEAIKOVSKI,1138,"135,",down
135_20,ANCUTA BANEASA,3085,"135,",down
135_21,SOSEAUA FABRICA DE GLUCOZA,1576,"135,",down
135_22,AUREL VLAICU,1344,"135,",down
135_23,BARBU VACARESCU,4216,"112,135,",down
135_24,MARIN DRACEA,1189,"112,135,",down
135_25,PIPERA,2476,"112,135,",down
135_26,C.F.R. CONSTANTA,1190,"112,135,",down
136_0,C.E.T. VEST MILITARI,4608,"136,221,",up
136_1,FIROS,4541,"136,221,",up
136_2,ITIA,4542,"136,221,",up
136_3,COMAT AUTO,4543,"136,221,",up
136_4,VALEA CASCADELOR,4337,"136,",up
136_5,C.F.R. COTROCENI,2579,"136,",up
136_6,AUTOGARA MILITARI,2580,"61, 62,136,137,138,178,236,",up
136_7,APUSULUI,899,"61, 62,136,137,138,236,336,",up
136_8,VALEA LUNGA,681,"61, 62,136,137,138,236,336,",up
136_9,PIATA GORJULUI,692,"61, 62,136,236,336,",up
136_10,RASARITULUI,1285,"61, 62,136,236,336,",up
136_11,VETERANILOR,697,"61, 62,136,236,336,",up
136_12,LUJERULUI,706,"61, 62,136,236,336,",up
136_13,LICEUL TUDOR VLADIMIRESCU,708,"61, 62,136,236,336,",up
136_14,U.P.B.,1273,"61, 62,136,236,336,",up
136_15,FACULTATEA ELECTRONICA,715,"61, 62,136,236,336,",up
136_16,PIATA LEUL,639,"61, 62, 69, 90, 91, 93, 96,136,236,336,",up
136_17,UNIVERSITATEA NATIONALA DE APA,2777,"122,136,226,",up
136_18,DR. MIHAI CIUCA,2821,"122,136,226,",up
136_19,SPITALUL DR. TH. BURGHELE,2778,"122,136,226,",up
136_20,SOSEAUA PANDURILOR,1205,"136,385,",up
136_21,PIATA ARSENALULUI,3492,"136,",up
136_22,CASA ACADEMIEI,3405,"136,",up
136_23,PALATUL PARLAMENTULUI,966,"136,385,",up
136_24,BD. B.P.HASDEU,3284,"136,",up
136_25,POD HASDEU,2242,"104,123,124,136,",up
136_26,POD IZVOR,1082,"104,123,124,136,385,",up
136_0,POD IZVOR,1082,"104,123,124,136,385,",down
136_1,CALEA 13 SEPTEMBRIE,888,"136,",down
136_2,CASA ACADEMIEI,3493,"136,",down
136_3,PALATUL PARLAMENTULUI,707,"136,",down
136_4,PIATA ARSENALULUI,2951,"136,385,",down
136_5,SPITALUL DR. BURGHELE,2779,"122,136,226,",down
136_6,DR.MIHAI CIUCA,2780,"122,136,226,",down
136_7,UNIV. NATIONALA DE APARARE,2781,"136,",down
136_8,PIATA LEUL,1394,"61, 62, 69, 90, 91, 93, 96,136,236,336,",down
136_9,BD. G-RAL VASILE MILEA,733,"61, 62,136,236,336,",down
136_10,U.P.B.,1098,"61, 62,136,236,336,",down
136_11,LICEUL TUDOR VLADIMIRESCU,756,"61, 62,136,236,336,",down
136_12,LUJERULUI,2506,"61, 62,136,236,336,",down
136_13,VETERANILOR,757,"61, 62,106,136,236,336,406,",down
136_14,RASARITULUI,1282,"61, 62,106,136,236,336,406,",down
136_15,PIATA GORJULUI,766,"61, 62,106,136,236,336,406,",down
136_16,VALEA LUNGA,768,"61, 62,136,137,138,236,336,",down
136_17,APUSULUI,781,"61, 62,136,137,138,236,336,",down
136_18,BD. PRECIZIEI,1341,"136,",down
136_19,C.F.R. COTROCENI,1342,"136,",down
136_20,VALEA CASCADELOR,4327,"136,221,",down
136_21,COMAT AUTO,4544,"136,221,",down
136_22,ITIA,4540,"136,221,",down
136_23,FIROS,4539,"136,221,",down
136_24,C.E.T. VEST MILITARI,4607,"136,221,",down
137_0,CARREFOUR MILITARI,3307,"137,",up
137_1,SOSEAUA DE CENTURA,1385,"137,236,",up
137_2,COMPLEX COMERCIAL WEST PARK,4034,"137,236,",up
137_3,GRUP SCOLAR AUTO,2624,"137,236,",up
137_4,VICTORIA,2625,"62,137,138,236,",up
137_5,METRO MILITARI,2774,"62,137,138,178,236,",up
137_6,NUFARUL,2626,"62,137,138,178,236,",up
137_7,MASTER,2627,"61, 62,137,138,178,236,",up
137_8,IMPRIMERIA NATIONALA,3536,"61, 62,137,138,178,236,",up
137_9,AUTOGARA MILITARI,2580,"61, 62,136,137,138,178,236,",up
137_10,APUSULUI,899,"61, 62,136,137,138,236,336,",up
137_11,VALEA LUNGA,681,"61, 62,136,137,138,236,336,",up
137_12,PIATA GORJULUI,2937,"137,138,",up
137_13,SCOALA GENERALA 309,2911,"137,138,",up
137_14,PETUNIEI,4047,"137,138,",up
137_15,FRIGOCOM,2832,"137,138,",up
137_16,ROMANCIERILOR,2860,"137,138,",up
137_17,COMPLEX COMERCIAL,2905,"137,138,",up
137_18,BRASOV,2833,"137,138,",up
137_19,SERGENT MOISE,2834,"137,138,",up
137_20,SIBIU,2835,"137,138,",up
137_21,BD. G-RAL VASILE MILEA,2842,"137,138,",up
137_22,PIATA DANNY HUWE,2843,"137,138,",up
137_23,PROFESOR DR. RAINER,754,"122,126,137,138,168,226,268,368,668,696,",up
137_24,CAROL DAVILA,755,"122,126,137,138,168,226,268,368,668,696,",up
137_25,PIATA OPEREI,4525,"122,126,137,138,168,226,268,368,668,696,",up
137_26,STIRBEI VODA,4526,"122,126,137,138,163,168,226,268,368,",up
137_27,BERZEI,1401,"122,126,137,138,168,226,268,368,",up
137_28,CONSTANTIN CRISTESCU,4507,"122,126,137,138,168,178,226,268,368,",up
137_29,CISMIGIU,1402,"122,126,137,138,168,178,226,268,368,",up
137_30,BD. NICOLAE BALCESCU,2939,"122,137,138,268,",up
137_31,PIATA 21 DECEMBRIE 1989,1994,"122,137,138,268,381,783,",up
137_0,PIATA 21 DECEMBRIE 1989,1994,"122,137,138,268,381,783,",down
137_1,GRADINA CISMIGIU,2933,"61, 66, 69, 70, 85, 90, 91,122,137,138,268,336,601,",down
137_2,PIATA MIHAIL KOGALNICEANU,731,"61, 69, 90, 91,122,137,138,268,336,601,",down
137_3,FACULTATEA DE DREPT,2575,"61, 69, 90, 91,122,137,138,163,268,336,601,",down
137_4,SPITALUL UNIVERSITAR,1377,"122,126,137,138,168,226,236,268,336,368,668,696,",down
137_5,CAROL DAVILA,1253,"122,126,137,138,168,226,268,368,668,696,",down
137_6,SOSEAUA PANDURILOR,735,"126,137,138,168,268,368,668,",down
137_7,PIATA DANNY HUWE,2844,"137,138,",down
137_8,BD. G-RAL VASILE MILEA,2845,"137,138,",down
137_9,SIBIU,2847,"137,138,",down
137_10,SERGENT MOISE,2848,"137,138,",down
137_11,BRASOV,2849,"137,138,",down
137_12,COMPLEX COMERCIAL,2906,"137,138,",down
137_13,ROMANCIERILOR,2861,"137,138,",down
137_14,FRIGOCOM,2850,"137,138,",down
137_15,PETUNIEI,4048,"137,138,",down
137_16,SCOALA GENERALA 309,2910,"137,138,",down
137_17,PIATA GORJULUI,3052,"137,138,",down
137_18,VALEA LUNGA,768,"61, 62,136,137,138,236,336,",down
137_19,APUSULUI,781,"61, 62,136,137,138,236,336,",down
137_20,VALEA CASCADELOR,2628,"61, 62,137,138,178,236,",down
137_21,IMPRIMERIA NATIONALA,3535,"61, 62,137,138,178,236,",down
137_22,MASTER,2629,"61, 62,137,138,178,236,",down
137_23,NUFARUL,2630,"62,137,138,178,236,",down
137_24,METRO MILITARI,2775,"62,137,138,236,",down
137_25,VICTORIA,2631,"62,137,236,",down
137_26,GRUP SCOLAR AUTO,2632,"137,236,",down
137_27,CARREFOUR MILITARI,3313,"137,236,",down
138_0,CARTIER MILITARI,3630,"138,178,",up
138_1,COMPLEX COMERCIAL MILITARI,4168,"138,",up
138_2,VICTORIA,2625,"62,137,138,236,",up
138_3,METRO MILITARI,2774,"62,137,138,178,236,",up
138_4,NUFARUL,2626,"62,137,138,178,236,",up
138_5,MASTER,2627,"61, 62,137,138,178,236,",up
138_6,IMPRIMERIA NATIONALA,3536,"61, 62,137,138,178,236,",up
138_7,AUTOGARA MILITARI,2580,"61, 62,136,137,138,178,236,",up
138_8,APUSULUI,899,"61, 62,136,137,138,236,336,",up
138_9,VALEA LUNGA,681,"61, 62,136,137,138,236,336,",up
138_10,PIATA GORJULUI,2937,"137,138,",up
138_11,SCOALA GENERALA 309,2911,"137,138,",up
138_12,PETUNIEI,4047,"137,138,",up
138_13,FRIGOCOM,2832,"137,138,",up
138_14,ROMANCIERILOR,2860,"137,138,",up
138_15,COMPLEX COMERCIAL,2905,"137,138,",up
138_16,BRASOV,2833,"137,138,",up
138_17,SERGENT MOISE,2834,"137,138,",up
138_18,SIBIU,2835,"137,138,",up
138_19,BD. G-RAL VASILE MILEA,2842,"137,138,",up
138_20,PIATA DANNY HUWE,2843,"137,138,",up
138_21,PROFESOR DR. RAINER,754,"122,126,137,138,168,226,268,368,668,696,",up
138_22,CAROL DAVILA,755,"122,126,137,138,168,226,268,368,668,696,",up
138_23,PIATA OPEREI,4525,"122,126,137,138,168,226,268,368,668,696,",up
138_24,STIRBEI VODA,4526,"122,126,137,138,163,168,226,268,368,",up
138_25,BERZEI,1401,"122,126,137,138,168,226,268,368,",up
138_26,CONSTANTIN CRISTESCU,4507,"122,126,137,138,168,178,226,268,368,",up
138_27,CISMIGIU,1402,"122,126,137,138,168,178,226,268,368,",up
138_28,BD. NICOLAE BALCESCU,2939,"122,137,138,268,",up
138_29,PIATA 21 DECEMBRIE 1989,1994,"122,137,138,268,381,783,",up
138_0,PIATA 21 DECEMBRIE 1989,1994,"122,137,138,268,381,783,",down
138_1,GRADINA CISMIGIU,2933,"61, 66, 69, 70, 85, 90, 91,122,137,138,268,336,601,",down
138_2,PIATA MIHAIL KOGALNICEANU,731,"61, 69, 90, 91,122,137,138,268,336,601,",down
138_3,FACULTATEA DE DREPT,2575,"61, 69, 90, 91,122,137,138,163,268,336,601,",down
138_4,SPITALUL UNIVERSITAR,1377,"122,126,137,138,168,226,236,268,336,368,668,696,",down
138_5,CAROL DAVILA,1253,"122,126,137,138,168,226,268,368,668,696,",down
138_6,SOSEAUA PANDURILOR,735,"126,137,138,168,268,368,668,",down
138_7,PIATA DANNY HUWE,2844,"137,138,",down
138_8,BD. G-RAL VASILE MILEA,2845,"137,138,",down
138_9,SIBIU,2847,"137,138,",down
138_10,SERGENT MOISE,2848,"137,138,",down
138_11,BRASOV,2849,"137,138,",down
138_12,COMPLEX COMERCIAL,2906,"137,138,",down
138_13,ROMANCIERILOR,2861,"137,138,",down
138_14,FRIGOCOM,2850,"137,138,",down
138_15,PETUNIEI,4048,"137,138,",down
138_16,SCOALA GENERALA 309,2910,"137,138,",down
138_17,PIATA GORJULUI,3052,"137,138,",down
138_18,VALEA LUNGA,768,"61, 62,136,137,138,236,336,",down
138_19,APUSULUI,781,"61, 62,136,137,138,236,336,",down
138_20,VALEA CASCADELOR,2628,"61, 62,137,138,178,236,",down
138_21,IMPRIMERIA NATIONALA,3535,"61, 62,137,138,178,236,",down
138_22,MASTER,2629,"61, 62,137,138,178,236,",down
138_23,NUFARUL,2630,"62,137,138,178,236,",down
